Program,Year,Period,Week Ending,Geo Level,State,State ANSI,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Price
SURVEY,2014,YEAR,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,141120000.00
SURVEY,2008,YEAR,,STATE,ALABAMA,1.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,10000.00
SURVEY,1976,YEAR,,STATE,DELAWARE,10.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,17160000.00
SURVEY,1980,YEAR,,STATE,WASHINGTON,53.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,11000000.00
SURVEY,2003,YEAR,,STATE,VERMONT,50.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18.50
SURVEY,1895,YEAR,,STATE,MARYLAND,24.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,18900000.00
SURVEY,2010,YEAR,,STATE,MICHIGAN,26.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,290000.00
SURVEY,1991,YEAR,,STATE,TEXAS,48.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17.00
SURVEY,1900,YEAR,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3370000.00
SURVEY,2014,YEAR - OCT FORECAST,,STATE,MICHIGAN,26.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2190000.00
SURVEY,1952,YEAR,,STATE,ILLINOIS,17.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,10.00
SURVEY,2014,YEAR,,STATE,INDIANA,18.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5770000.00
SURVEY,1947,YEAR,,STATE,OKLAHOMA,40.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1074000.00
SURVEY,1920,YEAR,,STATE,SOUTH DAKOTA,46.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,5.70
SURVEY,2012,YEAR - AUG FORECAST,,STATE,IOWA,19.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13600000.00
SURVEY,1975,YEAR,,STATE,OREGON,41.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21.00
SURVEY,1898,YEAR,,STATE,PENNSYLVANIA,42.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,54390000.00
SURVEY,1943,YEAR,,STATE,MICHIGAN,26.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.80
SURVEY,2001,YEAR,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,160000.00
SURVEY,2012,YEAR - SEP FORECAST,,STATE,GEORGIA,13.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,52725000.00
SURVEY,1880,YEAR,,STATE,DELAWARE,10.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,4160000.00
SURVEY,1981,YEAR,,STATE,VIRGINIA,51.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,625000.00
SURVEY,1899,YEAR,,STATE,MISSOURI,29.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,210188000.00
SURVEY,2015,YEAR,,STATE,OHIO,39.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20.00
SURVEY,1929,YEAR,,STATE,UTAH,49.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3000.00
SURVEY,2013,YEAR - SEP FORECAST,,STATE,ALABAMA,1.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,280000.00
SURVEY,2014,YEAR - OCT FORECAST,,STATE,OKLAHOMA,40.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,44550000.00
SURVEY,1869,YEAR,,STATE,NEW JERSEY,34.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,330000.00
SURVEY,1958,YEAR,,STATE,NEW HAMPSHIRE,33.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,11000.00
SURVEY,2004,YEAR,,STATE,NEW MEXICO,35.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,25.00
SURVEY,2015,YEAR - OCT FORECAST,,STATE,OHIO,39.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3260000.00
SURVEY,1937,YEAR,,STATE,UTAH,49.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,7000.00
SURVEY,2012,YEAR - OCT FORECAST,,STATE,LOUISIANA,22.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,90100000.00
SURVEY,1923,YEAR,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1742000.00
SURVEY,1931,YEAR,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,48000.00
SURVEY,1960,YEAR,,STATE,MICHIGAN,26.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,90288000.00
SURVEY,1958,YEAR,,STATE,MISSOURI,29.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3099000.00
SURVEY,1957,YEAR,,STATE,VERMONT,50.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,51000.00
SURVEY,1962,YEAR,,STATE,ILLINOIS,17.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,8270000.00
SURVEY,1928,YEAR,,STATE,MAINE,23.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1000.00
SURVEY,1956,YEAR,,STATE,FLORIDA,12.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,8.00
SURVEY,1959,YEAR,,STATE,ARKANSAS,5.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,8000.00
SURVEY,1935,YEAR,,STATE,NEW HAMPSHIRE,33.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,11.00
SURVEY,1986,YEAR,,STATE,ARKANSAS,5.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,9000.00
SURVEY,1934,YEAR,,STATE,VIRGINIA,51.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1335000.00
SURVEY,1955,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1527000.00
SURVEY,1879,YEAR,,STATE,NEW HAMPSHIRE,33.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,37000.00
SURVEY,2015,YEAR,,STATE,ARIZONA,4.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,34000.00
SURVEY,1895,YEAR,,STATE,PENNSYLVANIA,42.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1480000.00
SURVEY,1949,YEAR,,STATE,UTAH,49.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,22000.00
SURVEY,1905,YEAR,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3380000.00
SURVEY,1950,YEAR,,STATE,OHIO,39.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,164060000.00
SURVEY,1945,YEAR,,STATE,FLORIDA,12.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,5.50
SURVEY,1996,YEAR,,STATE,UTAH,49.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,40000.00
SURVEY,2015,YEAR,,STATE,IDAHO,16.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,29.00
SURVEY,1946,YEAR,,STATE,WEST VIRGINIA,54.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,10.00
SURVEY,1900,YEAR,,STATE,SOUTH DAKOTA,46.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1280000.00
SURVEY,1925,YEAR,,STATE,VIRGINIA,51.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.50
SURVEY,1955,YEAR,,STATE,NEW YORK,36.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,11534000.00
SURVEY,1889,YEAR,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,82680000.00
SURVEY,2014,YEAR - NOV FORECAST,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,135300000.00
SURVEY,1976,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,330400000.00
SURVEY,2015,YEAR - SEP FORECAST,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,223600000.00
SURVEY,1875,YEAR,,STATE,MICHIGAN,26.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,28440000.00
SURVEY,1907,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,210000.00
SURVEY,1946,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,432000.00
SURVEY,1947,YEAR,,STATE,ARIZONA,4.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,356000.00
SURVEY,1957,YEAR,,STATE,ILLINOIS,17.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,229000.00
SURVEY,2009,YEAR,,STATE,MISSOURI,29.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2920000.00
SURVEY,1876,YEAR,,STATE,VERMONT,50.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,2166000.00
SURVEY,1907,YEAR,,STATE,NEW HAMPSHIRE,33.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,27000.00
SURVEY,1887,YEAR,,STATE,NEBRASKA,31.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,130350000.00
SURVEY,1902,YEAR,,STATE,WEST VIRGINIA,54.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,19345000.00
SURVEY,1904,YEAR,,STATE,NORTH CAROLINA,37.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,38100000.00
SURVEY,1954,YEAR,,STATE,MONTANA,30.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,43000.00
SURVEY,1930,YEAR,,STATE,KANSAS,20.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,414000.00
SURVEY,2003,YEAR,,STATE,WEST VIRGINIA,54.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,3105000.00
SURVEY,1877,YEAR,,STATE,CONNECTICUT,9.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1732000.00
SURVEY,1995,YEAR,,STATE,WASHINGTON,53.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,102000.00
SURVEY,1951,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4367000.00
SURVEY,1890,YEAR,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,77000.00
SURVEY,1945,YEAR,,STATE,NEW MEXICO,35.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,104000.00
SURVEY,1936,YEAR,,STATE,NEVADA,32.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1000.00
SURVEY,1905,YEAR,,STATE,WEST VIRGINIA,54.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,19720000.00
SURVEY,2014,YEAR - OCT FORECAST,,STATE,OHIO,39.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,619440000.00
SURVEY,1964,YEAR,,STATE,NEW YORK,36.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,455000.00
SURVEY,1922,YEAR,,STATE,MONTANA,30.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,57000.00
SURVEY,1916,YEAR,,STATE,NORTH CAROLINA,37.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2280000.00
SURVEY,1994,YEAR,,STATE,TEXAS,48.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2040000.00
SURVEY,1894,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,34485000.00
SURVEY,1990,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,50000.00
SURVEY,1924,YEAR,,STATE,WISCONSIN,55.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.20
SURVEY,1970,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,30000.00
SURVEY,2015,YEAR - OCT FORECAST,,STATE,LOUISIANA,22.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,390000.00
SURVEY,2015,YEAR,,STATE,MARYLAND,24.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,45000.00
SURVEY,2015,YEAR - SEP FORECAST,,STATE,NEW YORK,36.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,670000.00
SURVEY,1913,YEAR,,STATE,NEW HAMPSHIRE,33.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,775000.00
SURVEY,1994,YEAR,,STATE,FLORIDA,12.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,6800000.00
SURVEY,1938,YEAR,,STATE,CONNECTICUT,9.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,10.50
SURVEY,1909,YEAR,,STATE,NORTH CAROLINA,37.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2470000.00
SURVEY,2008,YEAR,,STATE,GEORGIA,13.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,45000.00
SURVEY,1940,YEAR,,STATE,DELAWARE,10.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,137000.00
SURVEY,2012,YEAR - OCT FORECAST,,STATE,MISSOURI,29.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,251250000.00
SURVEY,1960,YEAR,,STATE,SOUTH CAROLINA,45.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,9.50
SURVEY,1902,YEAR,,STATE,WASHINGTON,53.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,17000.00
SURVEY,1916,YEAR,,STATE,SOUTH CAROLINA,45.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,26850000.00
SURVEY,1977,YEAR,,STATE,MONTANA,30.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,70000.00
SURVEY,1952,YEAR,,STATE,NORTH DAKOTA,38.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,7560000.00
SURVEY,1961,YEAR,,STATE,MONTANA,30.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,174000.00
SURVEY,1949,YEAR,,STATE,RHODE ISLAND,44.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1000.00
SURVEY,1917,YEAR,,STATE,IOWA,19.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,10500000.00
SURVEY,1923,YEAR,,STATE,NORTH DAKOTA,38.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,8127000.00
SURVEY,1886,YEAR,,STATE,MASSACHUSETTS,25.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,2200000.00
SURVEY,1984,YEAR,,STATE,MISSOURI,29.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1930000.00
SURVEY,1923,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,88000.00
SURVEY,1942,YEAR,,STATE,IDAHO,16.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1517000.00
SURVEY,2012,YEAR - AUG FORECAST,,STATE,NEW JERSEY,34.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,10414000.00
SURVEY,1920,YEAR,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.70
SURVEY,1974,YEAR,,STATE,FLORIDA,12.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,13.00
SURVEY,2013,YEAR,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,126360000.00
SURVEY,1992,YEAR,,STATE,VIRGINIA,51.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,155000.00
SURVEY,1954,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,5913000.00
SURVEY,2011,YEAR,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,96285000.00
SURVEY,2008,YEAR,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1120000.00
SURVEY,1933,YEAR,,STATE,INDIANA,18.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4077000.00
SURVEY,2000,YEAR,,STATE,SOUTH CAROLINA,45.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,18200000.00
SURVEY,1977,YEAR,,STATE,PENNSYLVANIA,42.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,111320000.00
SURVEY,1966,YEAR,,STATE,ARKANSAS,5.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5000.00
SURVEY,1941,YEAR,,STATE,NORTH CAROLINA,37.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,51458000.00
SURVEY,1942,YEAR,,STATE,NEBRASKA,31.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6991000.00
SURVEY,1972,YEAR,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,130000.00
SURVEY,1934,YEAR,,STATE,IOWA,19.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5701000.00
SURVEY,1973,YEAR,,STATE,NORTH CAROLINA,37.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,120000.00
SURVEY,1905,YEAR,,STATE,KANSAS,20.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,197176000.00
SURVEY,1965,YEAR,,STATE,CONNECTICUT,9.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,65000.00
SURVEY,1871,YEAR,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,59455000.00
SURVEY,2001,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1070000.00
SURVEY,1925,YEAR,,STATE,MARYLAND,24.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,14000.00
SURVEY,1987,YEAR,,STATE,ALABAMA,1.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,250000.00
SURVEY,1928,YEAR,,STATE,NEW MEXICO,35.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4000.00
SURVEY,2004,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,140400000.00
SURVEY,1912,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,8797000.00
SURVEY,1981,YEAR,,STATE,OREGON,41.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,2970000.00
SURVEY,1995,YEAR,,STATE,RHODE ISLAND,44.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3000.00
SURVEY,1989,YEAR,,STATE,OREGON,41.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,22000.00
SURVEY,1999,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,31000.00
SURVEY,1970,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1950000.00
SURVEY,1870,YEAR,,STATE,NEW JERSEY,34.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,11390000.00
SURVEY,1927,YEAR,,STATE,NEVADA,32.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1000.00
SURVEY,1940,YEAR,,STATE,NEW YORK,36.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,455000.00
SURVEY,1967,YEAR,,STATE,IOWA,19.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,13.50
SURVEY,1921,YEAR,,STATE,INDIANA,18.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,159120000.00
SURVEY,2009,YEAR,,STATE,WASHINGTON,53.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,22575000.00
SURVEY,1930,YEAR,,STATE,NEVADA,32.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1000.00
SURVEY,1973,YEAR,,STATE,UTAH,49.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13000.00
SURVEY,1998,YEAR,,STATE,TEXAS,48.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,185000000.00
SURVEY,1985,YEAR,,STATE,IDAHO,16.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,93000.00
SURVEY,1934,YEAR,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,7.50
SURVEY,1932,YEAR,,STATE,NORTH DAKOTA,38.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,295000.00
SURVEY,1978,YEAR,,STATE,UTAH,49.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1440000.00
