,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
7484,53.7,2011-06-30,-73.7768,40.646,-74.0192,40.6386,1
7485,6.1,2012-03-24,-74.007672,40.731575,-74.000629,40.735647,1
7486,23.0,2014-02-01,-74.002417,40.726532,-73.98107,40.786877,3
7487,7.7,2010-01-11,-73.970714,40.761709,-73.973735,40.743838,1
7488,18.5,2015-02-04,-73.9732666,40.74405289,-73.90415955,40.76368713,4
7489,36.67,2010-08-08,-74.00675,40.707087,-73.871098,40.774257,1
7490,5.3,2009-06-10,-74.005641,40.740004,-73.994521,40.75074,2
7491,5.5,2013-04-02,-73.974717,40.790694,-73.961958,40.795592,1
7492,10.5,2013-02-09,-73.982045,40.755678,-74.007777,40.741037,2
7493,43.3,2010-03-08,-73.996078,40.763997,-73.958953,40.594002,1
7494,7.7,2012-05-16,-73.992543,40.76389,-74.004676,40.74245,1
7495,6.5,2013-10-12,-73.985795,40.749183,-73.985462,40.738802,2
7496,35.83,2013-04-26,-73.987861,40.759819,-73.872577,40.77434,1
7497,4.9,2011-05-10,-73.98953,40.763017,-73.99483,40.75029,5
7498,6.5,2012-12-06,-73.99359,40.729636,-73.982793,40.722881,1
7499,17.0,2014-04-22,-73.998932,40.722549,-73.971876,40.756691,4
7500,29.85,2009-06-04,-73.872065,40.773872,-73.860052,40.854512,1
7501,11.3,2011-03-10,-73.98764,40.761435,-73.96961,40.759583,1
7502,6.1,2012-01-03,-74.006768,40.729727,-73.994603,40.746112,1
7503,7.3,2010-12-13,-73.97765,40.773857,-73.958238,40.781683,2
7504,19.5,2013-12-24,-73.928979,40.7046,-73.959627,40.676093,4
7505,4.9,2012-03-31,-73.984068,40.759632,-73.977832,40.763182,2
7506,6.9,2009-01-27,-73.993322,40.74996,-73.982837,40.758845,5
7507,6.5,2013-08-22,-73.95271,40.78047,-73.940127,40.800522,2
7508,12.0,2014-05-30,-73.978966,40.750764,-73.997881,40.72424,1
7509,6.5,2012-12-23,-73.993932,40.756416,-73.99252,40.743763,1
7510,8.0,2015-02-15,-73.94025421,40.75102997,-73.97097015,40.75449371,1
7511,62.66,2014-10-12,-73.784127,40.6486,-73.948395,40.804852,1
7512,7.5,2015-01-18,-73.96907806,40.75583267,-73.99225616,40.75001144,5
7513,13.0,2014-12-22,-73.98031,40.75436,-74.01129,40.72849,1
7514,6.0,2012-12-04,-73.978277,40.763936,-73.965152,40.766407,1
7515,10.1,2011-08-24,-73.988592,40.768497,-73.983117,40.742622,1
7516,12.5,2011-04-30,-73.979679,40.74616,-74.00401,40.725438,4
7517,7.7,2010-12-19,-73.971757,40.759542,-73.957305,40.78292,1
7518,22.9,2009-04-26,-74.003641,40.732124,-73.954036,40.638824,1
7519,4.5,2014-04-03,-73.98916,40.721425,-73.986975,40.725368,1
7520,7.0,2014-06-18,-74.004131,40.752158,-73.989524,40.774234,1
7521,10.5,2011-09-03,-73.989529,40.720567,-74.004193,40.747595,3
7522,10.5,2013-06-14,-74.003893,40.752988,-73.978953,40.761851,2
7523,7.3,2011-07-20,-74.10215,40.764943,-74.099925,40.760415,5
7524,28.1,2010-12-07,-73.968362,40.764738,-73.90832,40.816057,5
7525,9.3,2009-08-05,-73.982273,40.751545,-73.961356,40.765034,1
7526,12.9,2012-02-01,-73.971905,40.759685,-73.984232,40.721533,1
7527,2.5,2009-07-11,-74.006425,40.736924,-74.006417,40.736967,1
7528,7.0,2013-07-23,-73.994847,40.740112,-74.005373,40.72757,1
7529,20.0,2014-04-17,-73.969312,40.761597,-73.996572,40.733322,5
7530,4.5,2012-08-18,-73.98267,40.742406,-73.986984,40.738702,1
7531,31.33,2014-06-04,-73.975788,40.751959,-73.861557,40.768259,1
7532,20.0,2014-05-02,-73.983792,40.694177,-73.97589,40.75163,1
7533,12.1,2011-05-18,-73.98022,40.765385,-74.004512,40.721553,2
7534,20.0,2014-09-21,-74.008302,40.736107,-73.999847,40.720457,1
7535,57.33,2014-11-03,-73.785482,40.649133,-73.981583,40.761935,1
7536,7.7,2010-06-07,-73.991015,40.770828,-73.972845,40.795529,3
7537,7.5,2012-11-16,-73.964272,40.767238,-73.978528,40.772617,1
7538,9.7,2011-09-28,-73.982125,40.775358,-74.005943,40.742108,3
7539,5.0,2012-09-11,-73.959663,40.773715,-73.949663,40.770073,1
7540,8.0,2013-09-29,-73.98969,40.75681,-73.985642,40.744247,1
7541,4.9,2012-05-16,-74.002072,40.735107,-73.998617,40.741203,1
7542,10.1,2011-03-21,-74.008981,40.713699,-73.982261,40.760154,2
7543,14.9,2009-04-19,-73.998752,40.71994,-73.953292,40.769967,1
7544,8.0,2012-10-20,-73.982638,40.750955,-73.996532,40.733062,2
7545,7.7,2012-02-03,-74.00083,40.721035,-74.005755,40.73303,5
7546,12.5,2010-03-22,-73.976941,40.751531,-73.971881,40.787126,1
7547,4.1,2010-02-07,-73.97251,40.79582,-73.967441,40.803039,1
7548,12.5,2013-06-12,-73.980955,40.749912,-73.996117,40.762097,5
7549,4.1,2012-07-16,-73.994892,40.731702,-73.997957,40.735867,1
7550,5.7,2011-06-11,-73.97629,40.781078,-73.959864,40.777866,2
7551,8.9,2011-02-27,-73.98768,40.779277,-73.977667,40.755573,1
7552,4.0,2014-10-18,-73.968558,40.799085,-73.964867,40.806477,1
7553,12.1,2010-08-26,-73.970885,40.751432,-74.007247,40.727613,1
7554,8.3,2009-03-27,-73.994944,40.744884,-74.005724,40.719796,2
7555,12.1,2010-07-01,-73.954922,40.76543,-73.991418,40.749741,1
7556,10.1,2012-01-27,-73.986195,40.766453,-73.95586,40.779532,6
7557,7.0,2012-11-20,-73.986137,40.740177,-73.9752,40.753675,1
7558,32.5,2014-11-01,-73.984483,40.779927,-73.959992,40.68738,1
7559,17.3,2011-06-21,-73.991402,40.698043,-73.967745,40.760197,1
7560,49.57,2009-12-14,-73.789213,40.646002,-73.980465,40.764063,1
7561,5.3,2011-03-28,-73.989652,40.752807,-73.974588,40.757235,1
7562,5.3,2012-09-01,-73.982387,40.751472,-73.981505,40.75871,1
7563,7.7,2010-04-25,-73.97835,40.736548,-73.976262,40.760349,1
7564,17.5,2014-07-14,-74.007992,40.723344,-74.00349,40.725089,1
7565,4.5,2014-04-12,-74.00495,40.740693,-73.996798,40.747719,2
7566,8.5,2014-02-07,-73.968693,40.767608,-73.982238,40.772198,1
7567,10.5,2012-12-18,-73.981676,40.732529,-73.98673,40.749076,1
7568,5.3,2009-03-26,-73.991738,40.750378,-73.984425,40.755309,1
7569,9.5,2014-12-29,-73.957045,40.710687,-73.950503,40.684767,4
7570,4.5,2011-10-31,-73.991973,40.742657,-73.991358,40.750086,1
7571,6.1,2010-02-09,-73.944925,40.774678,-73.962743,40.774828,1
7572,5.3,2012-05-30,-73.945068,40.783268,-73.947113,40.771862,1
7573,9.7,2012-04-22,-74.004441,40.739675,-73.990909,40.719242,1
7574,2.5,2013-10-16,0.0,0.0,0.0,0.0,3
7575,8.5,2011-07-01,-73.984035,40.729204,-74.003288,40.747257,1
7576,9.3,2012-08-30,-73.956765,40.780867,-73.981532,40.763675,5
7577,19.7,2010-08-28,-73.99476,40.740212,-73.979592,40.670203,4
7578,14.1,2010-06-24,0.0,0.0,0.0,0.0,1
7579,8.0,2014-04-26,-73.978562,40.763147,-73.965142,40.774246,3
7580,8.9,2012-01-07,-74.002743,40.733682,-73.988337,40.72404,1
7581,4.9,2009-07-03,-73.994213,40.751367,-73.997497,40.74237,1
7582,10.5,2011-10-16,-73.985734,40.752508,-74.003115,40.721976,1
7583,6.5,2009-01-17,-73.995468,40.739078,-73.991915,40.749446,1
7584,13.5,2013-01-08,-73.969957,40.799727,-73.982461,40.763,1
7585,12.5,2013-10-20,-74.007183,40.733928,-73.991729,40.754197,1
7586,2.5,2013-04-10,-73.776937,40.645032,-73.77679,40.645402,1
7587,6.5,2010-08-07,-73.996135,40.738098,-73.978307,40.752306,1
7588,6.5,2011-01-16,-73.965099,40.764183,-73.981553,40.757897,1
7589,4.9,2010-09-18,-73.984787,40.76208,-73.984788,40.711507,3
7590,6.5,2015-06-15,-73.98019409,40.76031113,-73.98710632,40.76627731,1
7591,17.3,2010-08-31,-74.008539,40.734483,-73.965403,40.75836,2
7592,12.5,2013-05-10,-73.989468,40.718775,-74.002897,40.743679,2
7593,5.0,2014-10-27,-73.97454,40.750574,-73.984811,40.748349,2
7594,4.1,2010-11-19,-74.006675,40.74416,-73.998167,40.754153,1
7595,26.1,2012-02-06,-73.972595,40.746297,-73.864807,40.7704,1
7596,10.0,2014-07-02,-73.967961,40.765579,-73.977113,40.74534,2
7597,45.0,2012-06-11,-73.78806,40.641485,-73.98611,40.759847,1
7598,14.5,2013-04-20,-73.948418,40.778212,-73.979867,40.749052,1
7599,12.5,2014-07-02,-74.003135,40.725782,-73.994922,40.760245,6
7600,8.1,2009-12-15,-73.97265,40.758803,-73.976848,40.775942,1
7601,8.5,2014-12-17,-73.998317,40.760789,-73.983272,40.747829,1
7602,6.1,2010-11-15,-73.992646,40.742804,-73.978468,40.752998,1
7603,12.0,2013-04-27,-73.99296,40.736811,-73.98937,40.756744,1
7604,46.83,2013-03-28,-73.866305,40.771294,-73.971931,40.759935,4
7605,5.7,2011-06-05,-73.981122,40.781902,-73.98817,40.764353,5
7606,6.5,2013-01-03,-73.967725,40.762828,-73.979114,40.762157,2
7607,7.3,2009-10-15,-73.965946,40.758416,-73.986928,40.73655,1
7608,11.7,2009-08-18,-73.9927,40.763286,-73.984255,40.74033,1
7609,12.9,2009-10-13,-73.988825,40.736978,-73.994905,40.683545,2
7610,5.5,2013-06-12,-73.992393,40.724061,-74.005057,40.728623,4
7611,30.27,2010-10-22,-73.862662,40.769437,-73.962405,40.766303,1
7612,2.5,2010-05-25,-73.963457,40.774984,-73.962695,40.77575,1
7613,11.3,2011-05-15,-73.986236,40.730622,-73.973438,40.763794,1
7614,6.9,2009-06-23,-73.980942,40.779615,-73.97187,40.798623,1
7615,4.9,2012-03-02,-73.956791,40.766693,-73.96128,40.760989,1
7616,6.0,2014-11-15,-73.954778,40.783297,-73.945648,40.793069,1
7617,8.9,2010-02-17,-73.95609,40.773779,-73.984689,40.764191,2
7618,13.5,2014-01-11,-74.004338,40.73043,-73.972007,40.751435,5
7619,7.3,2010-03-06,-73.977106,40.753125,-73.982058,40.771417,1
7620,6.5,2009-01-21,-74.009165,40.714368,-74.003728,40.71587,1
7621,5.7,2010-06-28,-73.974543,40.759537,-73.985805,40.7422,5
7622,7.0,2014-11-23,-73.983462,40.744461,-73.972822,40.758654,2
7623,15.7,2011-02-07,-74.001592,40.719705,-73.97241,40.782378,3
7624,10.0,2014-01-26,-74.008645,40.732505,-73.986049,40.743549,2
7625,7.3,2009-10-30,-73.985212,40.73243,-73.987355,40.72018,1
7626,7.3,2011-12-02,-73.97461,40.756912,-73.98158,40.768272,2
7627,23.0,2015-06-23,-74.01570129,40.71419144,-73.98551178,40.74153519,1
7628,10.6,2009-01-01,-73.956635,40.771254,-73.991528,40.749778,2
7629,4.9,2011-08-23,-73.981093,40.733985,-73.985213,40.727371,3
7630,9.7,2011-02-13,-73.96516,40.763787,-73.934398,40.80559,5
7631,5.5,2012-12-01,-73.972437,40.751294,-73.981139,40.744397,2
7632,4.5,2010-07-20,-73.981213,40.782127,-73.988374,40.774665,1
7633,7.5,2014-01-22,-74.008122,40.714945,-73.997407,40.72426,1
7634,5.3,2009-06-06,-73.964732,40.771389,-73.966408,40.761229,1
7635,4.5,2013-10-23,-73.955692,40.779271,-73.951925,40.773267,1
7636,4.0,2012-12-08,-73.967631,40.76145,-73.974255,40.764919,1
7637,9.0,2014-03-26,-73.964742,40.801477,-73.94044,40.81956,5
7638,4.5,2009-04-29,-73.994307,40.735291,-74.007267,40.735702,1
7639,10.0,2013-05-19,-73.998995,40.764112,-73.996687,40.747685,1
7640,7.0,2014-10-14,-73.993245,40.7511,-73.982303,40.756325,1
7641,9.0,2014-06-28,-73.995565,40.738962,-73.974415,40.758877,1
7642,8.5,2011-03-27,-73.988792,40.758867,-73.980237,40.7898,5
7643,6.1,2009-02-16,-73.978433,40.76677,-73.959043,40.769122,3
7644,9.0,2013-05-19,-73.969513,40.759674,-73.945528,40.790414,1
7645,7.3,2011-06-14,-73.9995,40.7618,-73.983,40.7579,1
7646,3.3,2011-03-18,-73.951568,40.774128,-73.952182,40.778095,1
7647,8.0,2013-03-30,-74.002992,40.727032,-73.991037,40.742197,1
7648,8.5,2012-10-28,-73.987945,40.732645,-73.980257,40.734505,1
7649,9.7,2010-05-28,-73.981782,40.767478,-73.949127,40.773262,2
7650,23.0,2013-08-11,-73.991172,40.75029,-73.967435,40.70768,1
7651,6.5,2012-03-27,-74.003837,40.725887,-74.01341,40.715977,1
7652,7.7,2012-02-16,-73.987028,40.761027,-73.978996,40.783489,1
7653,11.5,2013-03-30,-73.925287,40.744126,-73.97081,40.752089,1
7654,7.0,2013-06-11,-73.98341,40.714602,-73.976643,40.726932,1
7655,8.5,2014-02-11,-73.966218,40.772147,-73.981722,40.767225,1
7656,10.9,2010-04-26,-73.97877,40.785811,-73.948859,40.774234,1
7657,6.1,2010-07-22,-73.991635,40.752279,-73.984312,40.744355,1
7658,10.0,2013-11-01,-74.002061,40.740302,-73.99792,40.756446,1
7659,13.7,2009-05-30,-73.789841,40.646684,-73.806748,40.666143,1
7660,6.9,2009-02-12,-73.993837,40.757448,-73.991745,40.742717,1
7661,21.0,2013-07-08,-73.866082,40.771262,-73.943815,40.74663,1
7662,9.0,2014-03-31,-73.952678,40.798369,-73.959337,40.814409,1
7663,2.9,2009-06-29,-73.97633,40.78824,-73.970465,40.785805,1
7664,42.83,2014-07-13,-73.87454,40.774071,-74.011006,40.714856,1
7665,15.3,2011-02-17,-74.002325,40.730182,-73.977328,40.789767,1
7666,10.0,2014-07-30,-73.99385,40.761552,-74.008225,40.748737,6
7667,8.0,2015-02-18,-74.00939178,40.70615005,-74.00108337,40.73020172,1
7668,46.0,2014-05-10,-73.999552,40.73341,-73.786685,40.749268,1
7669,10.5,2014-12-09,-73.987172,40.759406,-73.987051,40.729388,3
7670,7.3,2009-03-20,-73.990375,40.770146,-73.968108,40.756657,1
7671,7.0,2013-05-02,-73.980312,40.751497,-73.990947,40.745657,5
7672,9.3,2011-03-14,-73.981955,40.768863,-73.95627,40.773902,4
7673,5.7,2010-09-09,-74.001397,40.73087,-73.97857,40.750557,1
7674,9.3,2012-01-06,-73.983341,40.763517,-73.952712,40.773223,1
7675,16.1,2011-12-23,-73.9966,40.6858,-73.993,40.7374,1
7676,7.5,2014-04-06,-73.98346,40.754437,-73.988392,40.737432,2
7677,9.3,2010-05-01,-74.01605,40.706982,-74.006027,40.739443,2
7678,8.0,2014-02-23,-73.98441,40.763557,-73.985752,40.745107,2
7679,4.5,2010-05-14,-73.951289,40.791236,-73.941503,40.798511,1
7680,5.3,2010-02-05,0.0,0.0,0.0,0.0,1
7681,6.0,2013-08-24,-74.003947,40.725832,-74.005158,40.73456,2
7682,9.5,2013-01-22,-73.974405,40.753625,-73.965297,40.772017,1
7683,13.0,2012-10-20,-73.978063,40.753082,-74.00782,40.720217,2
7684,3.3,2012-03-15,-73.963705,40.808503,-73.96714,40.803812,1
7685,4.9,2011-10-11,-73.964632,40.763389,-73.952937,40.769804,1
7686,32.3,2013-01-10,-73.885292,40.773082,-73.96305,40.791842,2
7687,6.9,2010-01-23,-73.957337,40.770313,-73.97538,40.748708,1
7688,5.7,2009-07-09,-73.986413,40.751043,-73.99438,40.73457,1
7689,8.5,2010-01-06,-74.00236,40.739852,-73.978693,40.750623,5
7690,11.0,2012-09-06,-74.00609,40.750002,-74.013033,40.717357,5
7691,27.0,2014-09-25,-73.790153,40.643737,-73.847217,40.714212,1
7692,11.5,2015-05-27,-73.97286224,40.79551697,-73.95514679,40.77328873,1
7693,6.1,2012-03-19,-73.963288,40.768915,-73.98039,40.754118,1
7694,8.5,2012-05-19,-73.948012,40.782187,-73.971677,40.757052,2
7695,11.7,2009-01-24,-73.999668,40.743484,-73.955801,40.763961,1
7696,35.83,2013-05-08,-73.866084,40.7708,-73.97799,40.783748,1
7697,31.85,2009-05-15,-73.870571,40.773912,-73.98459,40.741989,2
7698,9.0,2012-11-30,-73.954954,40.777632,-73.970289,40.765309,1
7699,18.9,2011-01-22,-73.970481,40.793898,-74.002136,40.734687,1
7700,12.9,2011-12-10,-73.99178,40.759732,-74.014545,40.711765,1
7701,45.0,2010-08-30,-74.003188,40.747312,-74.00289,40.747195,1
7702,6.5,2013-04-12,-73.968485,40.762417,-73.972587,40.760852,1
7703,9.7,2011-12-31,-73.967383,40.75647,-74.001925,40.745728,3
7704,31.5,2013-03-31,-73.872327,40.774205,-73.998872,40.689217,1
7705,11.7,2011-11-13,-73.991272,40.714575,-73.996105,40.750955,2
7706,15.7,2010-07-06,-73.986735,40.734022,-73.97924,40.78977,1
7707,12.5,2010-04-16,-74.013157,40.707882,-73.98527,40.727742,1
7708,5.0,2014-12-01,-73.99253,40.7516,-73.99253,40.7516,2
7709,30.65,2009-02-22,-73.870778,40.773705,-73.983775,40.7594,2
7710,8.1,2012-08-18,-73.99717,40.736502,-73.979917,40.75223,1
7711,5.7,2011-10-20,-73.981407,40.762157,-73.990215,40.751692,6
7712,4.5,2011-12-20,-73.954674,40.774018,-73.95631,40.779922,2
7713,4.5,2013-06-09,-73.989476,40.726193,-73.997748,40.729336,1
7714,5.3,2009-03-15,-73.97757,40.75198,-73.993585,40.751213,4
7715,4.0,2013-03-14,-73.979157,40.777608,-73.980965,40.78249,1
7716,7.0,2014-04-24,-74.006328,40.73331,-73.999097,40.747342,1
7717,9.3,2012-05-07,-73.948805,40.781772,-73.971057,40.751152,1
7718,4.5,2015-03-05,-74.01004028,40.72134018,-74.01405334,40.71493912,1
7719,6.9,2010-01-03,-74.002657,40.730473,-73.991043,40.717304,1
7720,5.7,2009-09-02,-73.975415,40.760972,-73.974468,40.75182,1
7721,15.7,2010-09-30,-73.96596,40.758313,-73.912703,40.774192,5
7722,3.7,2011-10-10,-73.9748,40.7632,-73.9804,40.7604,2
7723,8.9,2011-03-13,-73.971873,40.78195,-73.977763,40.754138,1
7724,5.7,2009-04-15,-73.966958,40.764011,-73.974307,40.753865,1
7725,7.5,2013-01-25,-73.96034,40.772884,-73.966487,40.758671,1
7726,8.9,2011-07-11,-73.978142,40.753649,-73.95549,40.778784,1
7727,14.0,2013-10-11,-73.970353,40.751435,-73.951552,40.782028,1
7728,10.9,2009-05-06,-73.988837,40.758856,-73.965598,40.793052,1
7729,6.9,2011-02-16,-73.98224,40.74281,-73.97656,40.761037,2
7730,49.8,2011-12-12,-74.001063,40.73687,-73.786218,40.638558,1
7731,6.5,2013-11-05,-73.994337,40.745757,-73.977933,40.743852,1
7732,4.0,2015-03-02,-73.99153137,40.75972366,-73.98568726,40.76279068,2
7733,14.5,2014-12-02,-73.974202,40.763227,-73.964748,40.791498,1
7734,8.5,2015-06-30,-73.95531464,40.80456161,-73.94232178,40.82852936,1
7735,14.9,2011-08-25,-74.0149,40.7112,-73.9826,40.7625,4
7736,6.0,2015-02-20,-73.99410248,40.74105835,-73.98680878,40.74592972,1
7737,7.7,2010-03-23,-73.988211,40.779316,-73.961246,40.777623,1
7738,15.3,2011-10-17,-73.991575,40.697075,-73.953265,40.73318,1
7739,19.0,2014-07-04,-73.993335,40.75258,-74.010248,40.71989,1
7740,11.5,2012-10-30,-74.009086,40.730645,-73.95684,40.712726,1
7741,8.0,2015-01-18,-73.98933411,40.7431221,-73.97142792,40.75101852,1
7742,13.3,2010-04-24,-73.993925,40.751598,-74.017627,40.706549,1
7743,6.1,2012-07-09,-73.977512,40.746422,-73.991623,40.751487,1
7744,7.3,2010-07-30,-73.985258,40.74141,-73.990209,40.756693,3
7745,15.0,2012-12-02,-73.969988,40.763375,-73.978637,40.73117,4
7746,11.5,2014-05-29,-73.985737,40.735362,-73.981613,40.714587,1
7747,10.5,2011-07-01,-73.955664,40.779163,-73.989653,40.75613,1
7748,5.0,2013-03-08,-73.994775,40.725065,-73.98877,40.729107,1
7749,9.5,2009-01-15,-73.972916,40.760624,-73.980851,40.748163,1
7750,4.9,2009-05-25,-73.964445,40.756255,-73.95303,40.771957,1
7751,4.0,2013-08-25,-73.982477,40.774866,-73.984917,40.77911,1
7752,12.5,2013-03-16,-73.991143,40.71754,-73.977985,40.745875,1
7753,7.3,2010-04-21,-73.97557,40.751276,-73.95939,40.768783,1
7754,10.0,2012-11-21,-73.99014,40.74637,-73.990105,40.756858,5
7755,28.5,2014-10-08,-73.94965,40.780817,-73.872137,40.824217,1
7756,4.1,2010-08-07,-73.958083,40.769398,-73.962986,40.759968,1
7757,6.9,2011-04-13,-73.956957,40.764093,-73.979155,40.773008,1
7758,6.5,2014-08-28,-73.98695,40.739375,-73.980382,40.751117,3
7759,6.5,2011-11-14,-73.959901,40.773519,-73.938997,40.790986,1
7760,35.0,2014-07-16,-73.97178,40.75697,-73.810453,40.815277,1
7761,16.83,2013-05-04,-73.986377,40.740287,-73.956742,40.744707,5
7762,20.0,2013-03-02,-73.946263,40.781192,-74.00107,40.736632,5
7763,23.83,2014-03-24,-73.954412,40.787345,-73.916857,40.768366,1
7764,3.7,2010-06-06,-73.980921,40.781724,-73.976102,40.787272,2
7765,7.0,2013-10-13,-73.990365,40.757878,-73.982227,40.772617,1
7766,4.1,2012-03-11,-73.993563,40.691825,-73.994607,40.697815,1
7767,34.33,2014-07-24,-73.985302,40.74409,-73.861717,40.768347,1
7768,16.5,2011-06-01,-74.016685,40.706912,-73.973329,40.758846,1
7769,15.5,2013-08-15,-73.94129,40.839177,-73.969963,40.789172,1
7770,7.0,2014-11-13,-73.967727,40.760145,-73.952085,40.774562,6
7771,10.5,2011-04-19,-73.985955,40.74065,-73.946635,40.777362,1
7772,5.3,2009-06-01,-73.990755,40.742002,-74.000543,40.729842,3
7773,4.5,2010-07-19,-73.98685,40.755099,-73.988847,40.744545,2
7774,10.5,2011-06-08,-73.978872,40.750498,-73.9667,40.788907,1
7775,3.7,2009-05-31,-74.00114,40.679425,-74.004208,40.68142,1
7776,20.1,2012-06-20,-74.004485,40.707008,-73.957242,40.779273,1
7777,8.5,2011-05-13,-73.999088,40.734148,-73.979274,40.761389,1
7778,2.5,2014-12-10,-73.942627,40.6697,0.0,0.0,1
7779,2.9,2011-01-13,-73.97442,40.753642,-73.976408,40.753598,3
7780,29.0,2011-06-22,-73.873053,40.774113,-73.976105,40.779677,6
7781,5.5,2012-12-29,-73.96583,40.771668,-73.97392,40.782965,2
7782,9.7,2011-11-06,-73.986981,40.753522,-73.996068,40.721652,1
7783,12.9,2012-03-17,-73.950482,40.779685,-73.975452,40.74546,1
7784,9.5,2014-01-19,-73.956179,40.772031,-73.986612,40.766685,1
7785,22.5,2014-12-02,-73.960094,40.758299,-73.870356,40.773556,1
7786,10.5,2015-02-21,-73.97293854,40.78080368,-73.99324799,40.75772858,1
7787,14.5,2011-07-19,-73.955299,40.820058,-73.994925,40.761101,1
7788,5.5,2013-08-08,-73.989077,40.743845,-73.983232,40.756035,1
7789,27.87,2010-04-06,-73.98667,40.728238,-73.994377,40.751785,1
7790,37.83,2013-03-23,-73.87283,40.773987,-73.983152,40.762537,1
7791,22.1,2012-03-08,-73.957908,40.721954,-73.955652,40.770221,1
7792,10.5,2010-11-18,-73.962468,40.779123,-73.983788,40.76351,1
7793,7.3,2010-05-05,-73.977885,40.783723,-73.949115,40.79098,5
7794,4.5,2012-03-18,-73.969116,40.766048,-73.976427,40.75908,1
7795,16.5,2013-07-19,-73.992487,40.725357,-73.961185,40.707402,1
7796,10.0,2013-01-05,-74.008272,40.714404,-74.005572,40.739645,1
7797,7.7,2009-03-11,-74.00647,40.7364,-73.986073,40.731398,1
7798,13.3,2012-05-17,0.0,0.0,0.0,0.0,1
7799,6.5,2009-07-21,-73.973172,40.762388,-73.972202,40.747112,5
7800,6.5,2011-12-28,-73.986627,40.734032,-73.980693,40.748278,1
7801,28.83,2013-03-14,-73.885322,40.773085,-73.953113,40.779352,1
7802,9.0,2015-03-10,-73.96838379,40.76241302,-73.99079895,40.7555542,1
7803,7.5,2012-09-30,-73.988439,40.748619,-73.980934,40.767766,4
7804,6.1,2010-06-02,-73.967765,40.766112,-73.968657,40.754813,1
7805,6.0,2015-01-03,-73.98680115,40.73937988,-73.97812653,40.74866867,1
7806,4.5,2011-09-29,-73.98189,40.760125,-73.985355,40.76123,1
7807,4.9,2010-01-31,-74.006805,40.743833,-73.991558,40.740047,1
7808,7.7,2012-08-02,-73.968492,40.762002,-73.986813,40.738062,1
7809,6.0,2013-02-28,-73.975892,40.75829,-73.968778,40.767177,1
7810,6.9,2010-03-09,-73.952467,40.778063,-73.966742,40.79344,2
7811,10.5,2010-04-15,-73.992328,40.753933,-74.009058,40.730658,1
7812,5.3,2010-08-11,-73.987857,40.742128,-73.969307,40.760802,1
7813,10.5,2013-12-15,-73.96823,40.76177,-73.981904,40.774646,2
